Count;Name;Angle;Color;Delta X;Delta Y;Delta Z;End X;End Y;End Z;Hyperlink;Layer;Length;Linetype;Linetype Scale;Lineweight;Plot Style;Start X;Start Y;Start Z;Thickness
1;Line;104.09;ByLayer;-5.4021;21.5205;0.0000;12281.1676;8548.1583;0.0000;;L_9;22.1882;ByLayer;1.0000;ByLayer;ByLayer;12286.5697;8526.6379;0.0000;0.0000
1;Line;104.12;ByLayer;-5.4172;21.5337;0.0000;12270.3383;8591.2213;0.0000;;L_9;22.2046;ByLayer;1.0000;ByLayer;ByLayer;12275.7554;8569.6876;0.0000;0.0000
1;Line;104.11;ByLayer;-5.4121;21.5293;0.0000;12275.7554;8569.6876;0.0000;;L_9;22.1991;ByLayer;1.0000;ByLayer;ByLayer;12281.1676;8548.1583;0.0000;0.0000
1;Line;103.97;ByLayer;-5.3418;21.4678;0.0000;12297.3236;8483.6408;0.0000;;L_9;22.1224;ByLayer;1.0000;ByLayer;ByLayer;12302.6655;8462.1730;0.0000;0.0000
1;Line;103.67;ByLayer;-5.1912;21.3360;0.0000;12318.4901;8397.9454;0.0000;;L_9;21.9584;ByLayer;1.0000;ByLayer;ByLayer;12323.6812;8376.6094;0.0000;0.0000
1;Line;103.57;ByLayer;-5.1410;21.2921;0.0000;12323.6812;8376.6094;0.0000;;L_9;21.9039;ByLayer;1.0000;ByLayer;ByLayer;12328.8222;8355.3174;0.0000;0.0000
1;Line;103.76;ByLayer;-5.2364;21.3755;0.0000;12313.2537;8419.3209;0.0000;;L_9;22.0076;ByLayer;1.0000;ByLayer;ByLayer;12318.4901;8397.9454;0.0000;0.0000
1;Line;103.91;ByLayer;-5.3117;21.4414;0.0000;12302.6655;8462.1730;0.0000;;L_9;22.0896;ByLayer;1.0000;ByLayer;ByLayer;12307.9772;8440.7316;0.0000;0.0000
1;Line;103.84;ByLayer;-5.2765;21.4107;0.0000;12307.9772;8440.7316;0.0000;;L_9;22.0513;ByLayer;1.0000;ByLayer;ByLayer;12313.2537;8419.3209;0.0000;0.0000
1;Line;101.48;ByLayer;-4.1466;20.4222;0.0000;12380.6218;8125.2606;0.0000;;L_9;20.8390;ByLayer;1.0000;ByLayer;ByLayer;12384.7684;8104.8384;0.0000;0.0000
1;Line;95.08;ByLayer;-1.8657;20.9859;0.0000;12428.3230;7821.3054;0.0000;;L_9;21.0687;ByLayer;1.0000;ByLayer;ByLayer;12430.1886;7800.3195;0.0000;0.0000
1;Line;94.51;ByLayer;-1.6716;21.2082;0.0000;12430.1886;7800.3195;0.0000;;L_9;21.2740;ByLayer;1.0000;ByLayer;ByLayer;12431.8603;7779.1113;0.0000;0.0000
1;Line;95.64;ByLayer;-2.0545;20.7870;0.0000;12426.2685;7842.0924;0.0000;;L_9;20.8882;ByLayer;1.0000;ByLayer;ByLayer;12428.3230;7821.3054;0.0000;0.0000
1;Line;96.74;ByLayer;-2.4163;20.4591;0.0000;12421.6141;7883.1628;0.0000;;L_9;20.6013;ByLayer;1.0000;ByLayer;ByLayer;12424.0304;7862.7037;0.0000;0.0000
1;Line;96.20;ByLayer;-2.2380;20.6114;0.0000;12424.0304;7862.7037;0.0000;;L_9;20.7325;ByLayer;1.0000;ByLayer;ByLayer;12426.2685;7842.0924;0.0000;0.0000
1;Line;93.93;ByLayer;-1.4723;21.4538;0.0000;12431.8603;7779.1113;0.0000;;L_9;21.5043;ByLayer;1.0000;ByLayer;ByLayer;12433.3326;7757.6575;0.0000;0.0000
1;Line;91.57;ByLayer;-0.6226;22.6699;0.0000;12436.5012;7691.5887;0.0000;;L_9;22.6784;ByLayer;1.0000;ByLayer;ByLayer;12437.1237;7668.9188;0.0000;0.0000
1;Line;90.99;ByLayer;-0.3970;23.0322;0.0000;12437.1237;7668.9188;0.0000;;L_9;23.0357;ByLayer;1.0000;ByLayer;ByLayer;12437.5207;7645.8866;0.0000;0.0000
1;Line;92.16;ByLayer;-0.8429;22.3308;0.0000;12435.6583;7713.9195;0.0000;;L_9;22.3467;ByLayer;1.0000;ByLayer;ByLayer;12436.5012;7691.5887;0.0000;0.0000
1;Line;93.34;ByLayer;-1.2678;21.7228;0.0000;12433.3326;7757.6575;0.0000;;L_9;21.7598;ByLayer;1.0000;ByLayer;ByLayer;12434.6003;7735.9347;0.0000;0.0000
1;Line;92.75;ByLayer;-1.0579;22.0151;0.0000;12434.6003;7735.9347;0.0000;;L_9;22.0406;ByLayer;1.0000;ByLayer;ByLayer;12435.6583;7713.9195;0.0000;0.0000
1;Line;100.31;ByLayer;-3.6537;20.0817;0.0000;12396.4948;8044.1568;0.0000;;L_9;20.4114;ByLayer;1.0000;ByLayer;ByLayer;12400.1485;8024.0751;0.0000;0.0000
1;Line;99.95;ByLayer;-3.5174;20.0472;0.0000;12400.1485;8024.0751;0.0000;;L_9;20.3534;ByLayer;1.0000;ByLayer;ByLayer;12403.6659;8004.0279;0.0000;0.0000
1;Line;100.64;ByLayer;-3.7847;20.1396;0.0000;12392.7100;8064.2964;0.0000;;L_9;20.4921;ByLayer;1.0000;ByLayer;ByLayer;12396.4948;8044.1568;0.0000;0.0000
1;Line;101.22;ByLayer;-3.9097;19.7021;0.0000;12384.7684;8104.8384;0.0000;;L_9;20.0863;ByLayer;1.0000;ByLayer;ByLayer;12388.6782;8085.1363;0.0000;0.0000
1;Line;100.95;ByLayer;-4.0319;20.8399;0.0000;12388.6782;8085.1363;0.0000;;L_9;21.2263;ByLayer;1.0000;ByLayer;ByLayer;12392.7100;8064.2964;0.0000;0.0000
1;Line;99.56;ByLayer;-3.3759;20.0360;0.0000;12403.6659;8004.0279;0.0000;;L_9;20.3184;ByLayer;1.0000;ByLayer;ByLayer;12407.0417;7983.9920;0.0000;0.0000
1;Line;97.76;ByLayer;-2.7572;20.2247;0.0000;12416.2675;7923.7177;0.0000;;L_9;20.4117;ByLayer;1.0000;ByLayer;ByLayer;12419.0247;7903.4931;0.0000;0.0000
1;Line;97.26;ByLayer;-2.5894;20.3302;0.0000;12419.0247;7903.4931;0.0000;;L_9;20.4945;ByLayer;1.0000;ByLayer;ByLayer;12421.6141;7883.1628;0.0000;0.0000
1;Line;98.25;ByLayer;-2.9197;20.1425;0.0000;12413.3478;7943.8602;0.0000;;L_9;20.3530;ByLayer;1.0000;ByLayer;ByLayer;12416.2675;7923.7177;0.0000;0.0000
1;Line;99.15;ByLayer;-3.2291;20.0481;0.0000;12407.0417;7983.9920;0.0000;;L_9;20.3065;ByLayer;1.0000;ByLayer;ByLayer;12410.2708;7963.9438;0.0000;0.0000
1;Line;98.71;ByLayer;-3.0770;20.0836;0.0000;12410.2708;7963.9438;0.0000;;L_9;20.3180;ByLayer;1.0000;ByLayer;ByLayer;12413.3478;7943.8602;0.0000;0.0000
1;Line;23.11;ByLayer;21.1105;9.0074;0.0000;12115.7375;8455.4855;0.0000;;L_9;22.9518;ByLayer;1.0000;ByLayer;ByLayer;12094.6270;8446.4781;0.0000;0.0000
1;Line;16.42;ByLayer;22.5747;6.6533;0.0000;12094.6270;8446.4781;0.0000;;L_9;23.5347;ByLayer;1.0000;ByLayer;ByLayer;12072.0523;8439.8249;0.0000;0.0000
1;Line;30.69;ByLayer;19.0324;11.2968;0.0000;12134.7699;8466.7823;0.0000;;L_9;22.1325;ByLayer;1.0000;ByLayer;ByLayer;12115.7375;8455.4855;0.0000;0.0000
1;Line;47.52;ByLayer;14.5146;15.8488;0.0000;12166.1589;8496.4002;0.0000;;L_9;21.4909;ByLayer;1.0000;ByLayer;ByLayer;12151.6443;8480.5514;0.0000;0.0000
1;Line;39.21;ByLayer;16.8744;13.7692;0.0000;12151.6443;8480.5514;0.0000;;L_9;21.7793;ByLayer;1.0000;ByLayer;ByLayer;12134.7699;8466.7823;0.0000;0.0000
1;Line;10.37;ByLayer;23.5273;4.3058;0.0000;12072.0523;8439.8249;0.0000;;L_9;23.9180;ByLayer;1.0000;ByLayer;ByLayer;12048.5250;8435.5191;0.0000;0.0000
1;Line;348.18;ByLayer;22.6589;-4.7440;0.0000;11977.3177;8436.6042;0.0000;;L_9;23.1502;ByLayer;1.0000;ByLayer;ByLayer;11954.6588;8441.3482;0.0000;0.0000
1;Line;343.86;ByLayer;22.1082;-6.3976;0.0000;11954.6588;8441.3482;0.0000;;L_9;23.0152;ByLayer;1.0000;ByLayer;ByLayer;11932.5506;8447.7458;0.0000;0.0000
1;Line;352.37;ByLayer;14.4921;-1.9405;0.0000;11991.8098;8434.6637;0.0000;;L_9;14.6215;ByLayer;1.0000;ByLayer;ByLayer;11977.3177;8436.6042;0.0000;0.0000
1;Line;4.69;ByLayer;23.9682;1.9649;0.0000;12048.5250;8435.5191;0.0000;;L_9;24.0486;ByLayer;1.0000;ByLayer;ByLayer;12024.5568;8433.5543;0.0000;0.0000
1;Line;358.06;ByLayer;32.7470;-1.1095;0.0000;12024.5568;8433.5543;0.0000;;L_9;32.7658;ByLayer;1.0000;ByLayer;ByLayer;11991.8098;8434.6637;0.0000;0.0000
1;Line;79.74;ByLayer;4.5815;25.3131;0.0000;12228.0952;8674.8141;0.0000;;L_9;25.7244;ByLayer;1.0000;ByLayer;ByLayer;12223.5137;8649.5010;0.0000;0.0000
1;Line;78.57;ByLayer;5.0330;24.8829;0.0000;12223.5137;8649.5010;0.0000;;L_9;25.3868;ByLayer;1.0000;ByLayer;ByLayer;12218.4807;8624.6181;0.0000;0.0000
1;Line;80.32;ByLayer;4.3557;25.5282;0.0000;12232.4510;8700.3423;0.0000;;L_9;25.8971;ByLayer;1.0000;ByLayer;ByLayer;12228.0952;8674.8141;0.0000;0.0000
1;Line;338.87;ByLayer;62.7009;-24.2266;0.0000;12200.7006;7183.6845;0.0000;;L_8;67.2185;ByLayer;1.0000;ByLayer;ByLayer;12137.9997;7207.9111;0.0000;0.0000
1;Line;336.02;ByLayer;65.1244;-28.9623;0.0000;12137.9997;7207.9111;0.0000;;L_8;71.2741;ByLayer;1.0000;ByLayer;ByLayer;12072.8753;7236.8734;0.0000;0.0000
1;Line;76.74;ByLayer;5.7103;24.2376;0.0000;12218.4807;8624.6181;0.0000;;L_9;24.9012;ByLayer;1.0000;ByLayer;ByLayer;12212.7705;8600.3805;0.0000;0.0000
1;Line;61.30;ByLayer;10.6768;19.5055;0.0000;12189.3186;8533.6904;0.0000;;L_9;22.2364;ByLayer;1.0000;ByLayer;ByLayer;12178.6418;8514.1849;0.0000;0.0000
1;Line;54.94;ByLayer;12.4829;17.7847;0.0000;12178.6418;8514.1849;0.0000;;L_9;21.7282;ByLayer;1.0000;ByLayer;ByLayer;12166.1589;8496.4002;0.0000;0.0000
1;Line;66.59;ByLayer;9.0966;21.0111;0.0000;12198.4152;8554.7015;0.0000;;L_9;22.8958;ByLayer;1.0000;ByLayer;ByLayer;12189.3186;8533.6904;0.0000;0.0000
1;Line;74.20;ByLayer;6.6133;23.3772;0.0000;12212.7705;8600.3805;0.0000;;L_9;24.2946;ByLayer;1.0000;ByLayer;ByLayer;12206.1572;8577.0033;0.0000;0.0000
1;Line;70.86;ByLayer;7.7420;22.3017;0.0000;12206.1572;8577.0033;0.0000;;L_9;23.6073;ByLayer;1.0000;ByLayer;ByLayer;12198.4152;8554.7015;0.0000;0.0000
1;Line;340.61;ByLayer;21.6951;-7.6378;0.0000;11932.5506;8447.7458;0.0000;;L_9;23.0003;ByLayer;1.0000;ByLayer;ByLayer;11910.8555;8455.3835;0.0000;0.0000
1;Line;280.39;ByLayer;36.1702;-197.1863;0.0000;11967.3140;7929.8161;0.0000;;L_3;200.4763;ByLayer;1.0000;ByLayer;ByLayer;11931.1438;8127.0024;0.0000;0.0000
1;Line;280.40;ByLayer;38.8579;-211.7850;0.0000;11931.1438;8127.0024;0.0000;;L_3;215.3203;ByLayer;1.0000;ByLayer;ByLayer;11892.2859;8338.7874;0.0000;0.0000
1;Line;280.06;ByLayer;32.8927;-185.3143;0.0000;12000.2067;7744.5017;0.0000;;L_3;188.2109;ByLayer;1.0000;ByLayer;ByLayer;11967.3140;7929.8161;0.0000;0.0000
1;Line;278.24;ByLayer;24.5677;-169.7505;0.0000;12053.7995;7398.5822;0.0000;;L_3;171.5191;ByLayer;1.0000;ByLayer;ByLayer;12029.2319;7568.3327;0.0000;0.0000
1;Line;279.36;ByLayer;29.0251;-176.1691;0.0000;12029.2319;7568.3327;0.0000;;L_3;178.5441;ByLayer;1.0000;ByLayer;ByLayer;12000.2067;7744.5017;0.0000;0.0000
1;Line;280.15;ByLayer;38.0507;-212.5539;0.0000;11892.2859;8338.7874;0.0000;;L_3;215.9329;ByLayer;1.0000;ByLayer;ByLayer;11854.2352;8551.3412;0.0000;0.0000
1;Line;286.02;ByLayer;29.9498;-104.2905;0.0000;11732.1542;9166.5494;0.0000;;L_3;108.5057;ByLayer;1.0000;ByLayer;ByLayer;11702.2044;9270.8399;0.0000;0.0000
1;Line;289.55;ByLayer;33.0002;-92.9439;0.0000;11702.2044;9270.8399;0.0000;;L_3;98.6285;ByLayer;1.0000;ByLayer;ByLayer;11669.2042;9363.7838;0.0000;0.0000
1;Line;283.60;ByLayer;27.3332;-112.9800;0.0000;11759.4873;9053.5695;0.0000;;L_3;116.2393;ByLayer;1.0000;ByLayer;ByLayer;11732.1542;9166.5494;0.0000;0.0000
1;Line;280.04;ByLayer;46.1962;-260.8282;0.0000;11854.2352;8551.3412;0.0000;;L_3;264.8876;ByLayer;1.0000;ByLayer;ByLayer;11808.0391;8812.1695;0.0000;0.0000
1;Line;281.37;ByLayer;48.5518;-241.4000;0.0000;11808.0391;8812.1695;0.0000;;L_3;246.2341;ByLayer;1.0000;ByLayer;ByLayer;11759.4873;9053.5695;0.0000;0.0000
1;Line;262.71;ByLayer;-48.6609;-380.3680;0.0000;11994.7015;5622.2046;0.0000;;L_3;383.4680;ByLayer;1.0000;ByLayer;ByLayer;12043.3624;6002.5726;0.0000;0.0000
1;Line;264.48;ByLayer;-35.8313;-370.6892;0.0000;12043.3624;6002.5726;0.0000;;L_3;372.4169;ByLayer;1.0000;ByLayer;ByLayer;12079.1937;6373.2618;0.0000;0.0000
1;Line;261.86;ByLayer;-55.0757;-385.2074;0.0000;11939.6257;5236.9972;0.0000;;L_3;389.1247;ByLayer;1.0000;ByLayer;ByLayer;11994.7015;5622.2046;0.0000;0.0000
1;Line;338.44;ByLayer;21.4197;-8.4646;0.0000;11910.8555;8455.3835;0.0000;;L_9;23.0316;ByLayer;1.0000;ByLayer;ByLayer;11889.4358;8463.8481;0.0000;0.0000
1;Line;337.36;ByLayer;21.2821;-8.8780;0.0000;11889.4358;8463.8481;0.0000;;L_9;23.0596;ByLayer;1.0000;ByLayer;ByLayer;11868.1537;8472.7261;0.0000;0.0000
1;Line;266.48;ByLayer;-11.0999;-180.2028;0.0000;12079.1937;6373.2618;0.0000;;L_3;180.5443;ByLayer;1.0000;ByLayer;ByLayer;12090.2936;6553.4646;0.0000;0.0000
1;Line;274.81;ByLayer;13.8829;-165.0935;0.0000;12087.2026;7067.4300;0.0000;;L_3;165.6762;ByLayer;1.0000;ByLayer;ByLayer;12073.3198;7232.5235;0.0000;0.0000
1;Line;276.70;ByLayer;19.5202;-166.0586;0.0000;12073.3198;7232.5235;0.0000;;L_3;167.2020;ByLayer;1.0000;ByLayer;ByLayer;12053.7995;7398.5822;0.0000;0.0000
1;Line;272.29;ByLayer;8.6194;-215.4442;0.0000;12095.8221;6851.9858;0.0000;;L_3;215.6166;ByLayer;1.0000;ByLayer;ByLayer;12087.2026;7067.4300;0.0000;0.0000
1;Line;268.21;ByLayer;-5.4870;-175.9683;0.0000;12090.2936;6553.4646;0.0000;;L_3;176.0538;ByLayer;1.0000;ByLayer;ByLayer;12095.7805;6729.4329;0.0000;0.0000
1;Line;269.98;ByLayer;-0.0415;-122.5529;0.0000;12095.7805;6729.4329;0.0000;;L_3;122.5529;ByLayer;1.0000;ByLayer;ByLayer;12095.8221;6851.9858;0.0000;0.0000
1;Line;358.12;ByLayer;29.3940;-0.9651;0.0000;12279.6901;6545.3300;0.0000;;L_7;29.4099;ByLayer;1.0000;ByLayer;ByLayer;12250.2961;6546.2952;0.0000;0.0000
1;Line;349.47;ByLayer;51.8709;-9.6420;0.0000;12250.2961;6546.2952;0.0000;;L_7;52.7595;ByLayer;1.0000;ByLayer;ByLayer;12198.4252;6555.9372;0.0000;0.0000
1;Line;11.94;ByLayer;69.1227;14.6208;0.0000;12348.8129;6559.9508;0.0000;;L_7;70.6521;ByLayer;1.0000;ByLayer;ByLayer;12279.6901;6545.3300;0.0000;0.0000
1;Line;37.02;ByLayer;43.1571;32.5407;0.0000;12437.8340;6615.8622;0.0000;;L_7;54.0502;ByLayer;1.0000;ByLayer;ByLayer;12394.6769;6583.3215;0.0000;0.0000
1;Line;27.00;ByLayer;45.8641;23.3707;0.0000;12394.6769;6583.3215;0.0000;;L_7;51.4752;ByLayer;1.0000;ByLayer;ByLayer;12348.8129;6559.9508;0.0000;0.0000
1;Line;342.49;ByLayer;52.9351;-16.7037;0.0000;12198.4252;6555.9372;0.0000;;L_7;55.5080;ByLayer;1.0000;ByLayer;ByLayer;12145.4901;6572.6409;0.0000;0.0000
1;Line;103.89;ByLayer;-14.4379;58.3815;0.0000;12299.7216;8474.0143;0.0000;;L_8;60.1402;ByLayer;1.0000;ByLayer;ByLayer;12314.1595;8415.6329;0.0000;0.0000
1;Line;103.67;ByLayer;-14.1333;58.1150;0.0000;12314.1595;8415.6329;0.0000;;L_8;59.8089;ByLayer;1.0000;ByLayer;ByLayer;12328.2928;8357.5179;0.0000;0.0000
1;Line;104.04;ByLayer;-14.6409;58.5591;0.0000;12285.0807;8532.5734;0.0000;;L_8;60.3616;ByLayer;1.0000;ByLayer;ByLayer;12299.7216;8474.0143;0.0000;0.0000
1;Line;339.27;ByLayer;53.4672;-20.2346;0.0000;12145.4901;6572.6409;0.0000;;L_7;57.1680;ByLayer;1.0000;ByLayer;ByLayer;12092.0230;6592.8755;0.0000;0.0000
1;Line;104.11;ByLayer;-14.7425;58.6479;0.0000;12270.3383;8591.2213;0.0000;;L_8;60.4724;ByLayer;1.0000;ByLayer;ByLayer;12285.0807;8532.5734;0.0000;0.0000
1;Line;79.59;ByLayer;10.1708;55.3765;0.0000;12646.5006;7035.3627;0.0000;;L_7;56.3028;ByLayer;1.0000;ByLayer;ByLayer;12636.3297;6979.9861;0.0000;0.0000
1;Line;76.07;ByLayer;8.5659;34.5412;0.0000;12636.3297;6979.9861;0.0000;;L_7;35.5875;ByLayer;1.0000;ByLayer;ByLayer;12627.7639;6945.4450;0.0000;0.0000
1;Line;83.75;ByLayer;5.9509;54.3523;0.0000;12652.4514;7089.7149;0.0000;;L_7;54.6771;ByLayer;1.0000;ByLayer;ByLayer;12646.5006;7035.3627;0.0000;0.0000
1;Line;90.81;ByLayer;-0.7486;53.0510;0.0000;12654.0139;7196.3430;0.0000;;L_7;53.0563;ByLayer;1.0000;ByLayer;ByLayer;12654.7625;7143.2920;0.0000;0.0000
1;Line;87.53;ByLayer;2.3111;53.5771;0.0000;12654.7625;7143.2920;0.0000;;L_7;53.6269;ByLayer;1.0000;ByLayer;ByLayer;12652.4514;7089.7149;0.0000;0.0000
1;Line;71.67;ByLayer;26.3507;79.5318;0.0000;12627.7639;6945.4450;0.0000;;L_7;83.7834;ByLayer;1.0000;ByLayer;ByLayer;12601.4132;6865.9132;0.0000;0.0000
1;Line;51.73;ByLayer;36.7487;46.5776;0.0000;12514.7012;6702.7160;0.0000;;L_7;59.3291;ByLayer;1.0000;ByLayer;ByLayer;12477.9526;6656.1385;0.0000;0.0000
1;Line;45.11;ByLayer;40.1186;40.2763;0.0000;12477.9526;6656.1385;0.0000;;L_7;56.8479;ByLayer;1.0000;ByLayer;ByLayer;12437.8340;6615.8622;0.0000;0.0000
1;Line;57.28;ByLayer;33.0473;51.4445;0.0000;12547.7485;6754.1606;0.0000;;L_7;61.1446;ByLayer;1.0000;ByLayer;ByLayer;12514.7012;6702.7160;0.0000;0.0000
1;Line;66.57;ByLayer;24.6502;56.8755;0.0000;12601.4132;6865.9132;0.0000;;L_7;61.9875;ByLayer;1.0000;ByLayer;ByLayer;12576.7630;6809.0377;0.0000;0.0000
1;Line;62.13;ByLayer;29.0145;54.8772;0.0000;12576.7630;6809.0377;0.0000;;L_7;62.0753;ByLayer;1.0000;ByLayer;ByLayer;12547.7485;6754.1606;0.0000;0.0000
1;Line;103.37;ByLayer;-13.7272;57.7598;0.0000;12328.2928;8357.5179;0.0000;;L_8;59.3686;ByLayer;1.0000;ByLayer;ByLayer;12342.0201;8299.7581;0.0000;0.0000
1;Line;86.11;ByLayer;7.1189;104.7471;0.0000;12435.4602;7512.2349;0.0000;;L_8;104.9887;ByLayer;1.0000;ByLayer;ByLayer;12428.3414;7407.4878;0.0000;0.0000
1;Line;82.07;ByLayer;9.6431;69.1890;0.0000;12428.3414;7407.4878;0.0000;;L_8;69.8578;ByLayer;1.0000;ByLayer;ByLayer;12418.6982;7338.2987;0.0000;0.0000
1;Line;88.02;ByLayer;1.2641;36.5714;0.0000;12436.7244;7548.8062;0.0000;;L_8;36.5932;ByLayer;1.0000;ByLayer;ByLayer;12435.4602;7512.2349;0.0000;0.0000
1;Line;90.72;ByLayer;-0.7976;63.2232;0.0000;12436.8932;7678.3421;0.0000;;L_8;63.2282;ByLayer;1.0000;ByLayer;ByLayer;12437.6907;7615.1189;0.0000;0.0000
1;Line;89.17;ByLayer;0.9664;66.3127;0.0000;12437.6907;7615.1189;0.0000;;L_8;66.3197;ByLayer;1.0000;ByLayer;ByLayer;12436.7244;7548.8062;0.0000;0.0000
1;Line;76.32;ByLayer;15.2565;62.6709;0.0000;12418.6982;7338.2987;0.0000;;L_8;64.5012;ByLayer;1.0000;ByLayer;ByLayer;12403.4418;7275.6278;0.0000;0.0000
1;Line;4.53;ByLayer;71.6818;5.6744;0.0000;12330.2363;7174.6037;0.0000;;L_8;71.9060;ByLayer;1.0000;ByLayer;ByLayer;12258.5545;7168.9293;0.0000;0.0000
1;Line;345.69;ByLayer;57.8539;-14.7552;0.0000;12258.5545;7168.9293;0.0000;;L_8;59.7059;ByLayer;1.0000;ByLayer;ByLayer;12200.7006;7183.6845;0.0000;0.0000
1;Line;31.04;ByLayer;19.8814;11.9666;0.0000;12350.1177;7186.5703;0.0000;;L_8;23.2049;ByLayer;1.0000;ByLayer;ByLayer;12330.2363;7174.6037;0.0000;0.0000
1;Line;66.72;ByLayer;22.3626;51.9703;0.0000;12403.4418;7275.6278;0.0000;;L_8;56.5773;ByLayer;1.0000;ByLayer;ByLayer;12381.0792;7223.6576;0.0000;0.0000
1;Line;50.14;ByLayer;30.9615;37.0873;0.0000;12381.0792;7223.6576;0.0000;;L_8;48.3123;ByLayer;1.0000;ByLayer;ByLayer;12350.1177;7186.5703;0.0000;0.0000
1;Line;101.38;ByLayer;-8.9282;44.3618;0.0000;12379.7500;8129.4981;0.0000;;L_8;45.2514;ByLayer;1.0000;ByLayer;ByLayer;12388.6782;8085.1363;0.0000;0.0000
1;Line;100.60;ByLayer;-12.3320;65.9024;0.0000;12388.6782;8085.1363;0.0000;;L_8;67.0463;ByLayer;1.0000;ByLayer;ByLayer;12401.0102;8019.2338;0.0000;0.0000
1;Line;101.96;ByLayer;-11.8998;56.1613;0.0000;12367.8501;8185.6594;0.0000;;L_8;57.4081;ByLayer;1.0000;ByLayer;ByLayer;12379.7500;8129.4981;0.0000;0.0000
1;Line;102.99;ByLayer;-13.2196;57.3158;0.0000;12342.0201;8299.7581;0.0000;;L_8;58.8205;ByLayer;1.0000;ByLayer;ByLayer;12355.2397;8242.4423;0.0000;0.0000
1;Line;102.52;ByLayer;-12.6105;56.7829;0.0000;12355.2397;8242.4423;0.0000;;L_8;58.1663;ByLayer;1.0000;ByLayer;ByLayer;12367.8501;8185.6594;0.0000;0.0000
1;Line;99.52;ByLayer;-9.1518;54.5982;0.0000;12401.0102;8019.2338;0.0000;;L_8;55.3599;ByLayer;1.0000;ByLayer;ByLayer;12410.1619;7964.6356;0.0000;0.0000
1;Line;93.92;ByLayer;-4.0070;58.4602;0.0000;12430.4309;7797.4080;0.0000;;L_8;58.5974;ByLayer;1.0000;ByLayer;ByLayer;12434.4378;7738.9478;0.0000;0.0000
1;Line;92.32;ByLayer;-2.4553;60.6057;0.0000;12434.4378;7738.9478;0.0000;;L_8;60.6554;ByLayer;1.0000;ByLayer;ByLayer;12436.8932;7678.3421;0.0000;0.0000
1;Line;95.48;ByLayer;-5.4524;56.7867;0.0000;12424.9784;7854.1947;0.0000;;L_8;57.0479;ByLayer;1.0000;ByLayer;ByLayer;12430.4309;7797.4080;0.0000;0.0000
1;Line;98.32;ByLayer;-8.0248;54.8557;0.0000;12410.1619;7964.6356;0.0000;;L_8;55.4396;ByLayer;1.0000;ByLayer;ByLayer;12418.1868;7909.7799;0.0000;0.0000
1;Line;96.97;ByLayer;-6.7917;55.5852;0.0000;12418.1868;7909.7799;0.0000;;L_8;55.9986;ByLayer;1.0000;ByLayer;ByLayer;12424.9784;7854.1947;0.0000;0.0000
